player_name,pitch_type_recovered,avg_stuff_plus,avg_location_plus,avg_pitch_plus,pitch_count
"Veneziano, Anthony",ST,101.8491782,99.82996117,101.0414914,57
"Peralta, Wandy",SL,100.8734831,101.2763337,101.0346233,62
"Latz, Jacob",SL,100.4471869,101.9091136,101.0319576,186
"Miller, Bryce",FF,102.3267253,99.08715941,101.0308989,1188
"Blalock, Bradley",FS,99.73491693,102.9739553,101.0305323,88
"Musgrove, Joe",FC,103.1290851,97.8771252,101.0283011,323
"Merryweather, Julian",FF,102.6765341,98.55452783,101.0277316,119
"Hill, Jaden",SI,103.9691105,96.61420243,101.0271473,67
"Brito, Jhony",SL,98.5557854,104.7340018,101.027072,57
"Rasmussen, Drew",FC,100.4235405,101.9236767,101.023595,127
"Falter, Bailey",SL,100.9718608,101.0836894,101.0165922,480
"Gomber, Austin",SL,102.4188936,98.9034677,101.0127232,448
"Dubin, Shawn",CU,100.1769501,102.265117,101.0122169,133
"deGrom, Jacob",FF,102.9102321,98.16343491,101.0115132,79
"Ruiz, José",CU,101.2481744,100.6469473,101.0076836,352
"Strider, Spencer",SL,101.122188,100.8330979,101.006552,58
"Bird, Jake",SL,100.2924459,102.069486,101.0032619,203
"Puk, A.J.",FF,102.8528991,98.20058287,100.9919726,506
"De Los Santos, Enyel",CH,99.72343709,102.8822835,100.9869757,86
"Junk, Janson",FF,102.450725,98.76113695,100.9748898,84
"Kolek, Stephen",ST,100.4457617,101.7381105,100.9627012,89
"Stratton, Hunter",FF,102.6316826,98.44999882,100.9590091,220
"Gausman, Kevin",SI,100.453065,101.7133224,100.957168,181
"Holton, Tyler",CH,101.2348942,100.5404351,100.9571105,258
"Muller, Kyle",CU,99.08676335,103.7611599,100.956522,102
"Kolek, Stephen",SL,99.73534937,102.7854131,100.9553748,78
"Lodolo, Nick",CU,99.89860691,102.5377692,100.9542718,509
"Vásquez, Randy",SI,102.7699929,98.22682927,100.9527274,274
"Skubal, Tarik",KC,99.76399165,102.7289851,100.949989,124
"Pop, Zach",SI,101.7616874,99.73208597,100.9498468,573
"Darvish, Yu",SL,102.3262521,98.88520847,100.9498346,293
"Abbott, Andrew",FF,102.2489126,98.99899666,100.9489462,1249
"Otañez, Michel",FF,101.4035268,100.2524697,100.943104,243
"Darvish, Yu",FS,100.9732089,100.8948325,100.9418583,114
"Contreras, Roansy",CU,98.77540895,104.1893646,100.9409912,101
"Avila, Pedro",SL,99.24906289,103.4753076,100.9395608,96
"Hernández, Daysbel",FF,102.2383939,98.98663667,100.937691,145
"Rodríguez, Manuel",FF,100.9308166,100.9443762,100.9362404,134
"Feltner, Ryan",ST,100.0577506,102.2531106,100.9358946,138
"Doval, Camilo",SL,100.6619888,101.3254995,100.9273931,583
"Aldegheri, Sam",FF,101.7292707,99.72280554,100.9266846,126
"France, J.P.",CH,99.82066778,102.549493,100.9121979,116
"Pop, Zach",SL,99.71080143,102.7122029,100.911362,116
"Mahle, Tyler",FS,102.4679544,98.56514247,100.9068296,69
"Koenig, Jared",FC,102.5413689,98.44991046,100.9047855,256
"Holton, Tyler",FF,101.7781187,99.58371585,100.9003576,211
"Meyer, Max",CH,100.0000999,102.227324,100.8909895,173
"Rodríguez, Randy",FF,101.9466995,99.30101384,100.8884252,427
"Rodríguez, Yerry",SL,101.3597729,100.180685,100.8881377,135
"Gillaspie, Logan",FF,102.3941675,98.6259977,100.8868996,64
"Matsui, Yuki",ST,99.08901975,103.5704735,100.8816013,69
"Shuster, Jared",SL,100.542093,101.3854097,100.8794197,367
"Wicks, Jordan",FF,103.4591499,97.00930471,100.8792118,384
"Veneziano, Anthony",SL,100.9501134,100.761255,100.8745701,56
"Morejon, Adrian",SL,101.4594297,99.99227073,100.8725661,321
"Stone, Gavin",CU,100.3076342,101.7192493,100.8722802,99
"Bolton, Cody",ST,100.5824184,101.3020547,100.8702729,77
"Honeywell, Brent",SL,101.0309797,100.6238895,100.8681436,133
"Sulser, Cole",CH,98.38046673,104.5977897,100.8673959,75
"Ureña, José",CH,100.2269494,101.8228807,100.8653219,320
"Civale, Aaron",SI,101.2714394,100.2362168,100.8573504,652
"Lugo, Seth",ST,99.10225904,103.4852651,100.8554615,112
"Thompson, Keegan",CU,99.64777672,102.6597955,100.8525842,83
"Hughes, Brandon",SL,99.46395675,102.921547,100.8469929,153
"Erceg, Lucas",FF,102.3550768,98.57928195,100.8447589,299
"García, Luis",FS,101.3804866,99.99952858,100.8281034,168
"Wesneski, Hayden",SI,101.6450528,99.6015754,100.8276618,130
"Santana, Dennis",CH,101.4688759,99.85571151,100.8236101,93
"Mlodzinski, Carmen",SL,99.98613048,102.0791638,100.8233438,233
"Barnes, Jacob",FF,102.5079711,98.29422628,100.8224732,527
"Strahm, Matt",FC,101.7708747,99.39879042,100.822041,118
"Peterson, David",SL,101.4469652,99.88089433,100.8205369,345
"Gallegos, Giovanny",FF,102.6919986,98.00034616,100.8153376,178
"Manoah, Alek",SI,101.6150565,99.61418315,100.8147072,107
"Kittredge, Andrew",SI,102.3107626,98.57035559,100.8145998,399
"Berríos, José",SV,100.583108,101.1611681,100.814332,832
"Rogers, Trevor",SL,99.21205147,103.2142619,100.8129356,462
"Wacha, Michael",SL,97.72967134,105.4330313,100.8110153,240
"Germán, Domingo",CU,101.2384598,100.1682634,100.8103812,124
"Povich, Cade",FC,102.1211159,98.83206553,100.8054958,104
"Hughes, Brandon",SI,101.8095677,99.29459873,100.8035801,95
"Quijada, José",FF,100.794846,100.8162838,100.8034211,357
"Law, Derek",FC,100.8956712,100.6549038,100.7993642,515
"Montero, Keider",SL,100.3928566,101.4084687,100.7991014,438
"Abreu, Bryan",FF,101.4277309,99.85208776,100.7974736,617
"Miller, Bryce",SI,101.9034751,99.13677759,100.7967961,496
"Nelson, Kyle",SL,99.04678637,103.4214092,100.7966355,85
"Vásquez, Randy",FC,102.165436,98.74232842,100.796193,236
"Pagán, Emilio",FF,101.9370247,99.07846357,100.7936002,343
"Kochanowicz, Jack",SI,102.4422087,98.31974357,100.7932226,624
"Gray, Sonny",CU,100.0137117,101.9514583,100.7888103,344
"Steele, Justin",SL,100.8064806,100.7444009,100.7816487,613
"Paddack, Chris",CH,101.3643888,99.89771554,100.7777195,378
"Smyly, Drew",KC,100.7758001,100.7715128,100.7740852,514
"Winckowski, Josh",SL,100.034508,101.8778345,100.7718386,170
"Gilbert, Logan",FF,101.8670377,99.1236152,100.7696687,936
"Alzolay, Adbert",FF,103.0732004,97.30141923,100.7644879,67
"Cruz, Fernando",FF,101.8436853,99.13326952,100.759519,368
"Blanco, Ronel",SL,101.0546535,100.313862,100.7583369,857
"Kirby, George",KC,100.0113228,101.874541,100.7566101,242
"Wesneski, Hayden",FC,102.021763,98.84681898,100.7517854,97
"Bradley, Taj",CU,98.51000076,104.1112819,100.7505132,205
"Baz, Shane",FF,101.7619682,99.23035319,100.7493222,578
"Strider, Spencer",FF,102.3307689,98.37452797,100.7482725,91
"Faedo, Alex",SI,101.0061737,100.3571478,100.7465633,55
"Moll, Sam",ST,99.97645105,101.896221,100.744359,153
"Blewett, Scott",SL,99.7218624,102.2780212,100.7443259,122
"Pallante, Andre",SL,100.5382801,101.0507837,100.7432815,335
"Parker, Mitchell",CU,100.518166,101.0799405,100.7428758,542
"Corbin, Patrick",FF,101.3007289,99.90500367,100.7424388,189
"Phillips, Tyler",CU,101.1007195,100.1932923,100.7377486,83
"Lambert, Peter",CH,100.6797284,100.8221037,100.7366785,276
"Ryan, Joe",ST,100.1257311,101.6516043,100.7360804,353
"Quantrill, Cal",FS,100.7948553,100.6423912,100.7338697,843
"Beeks, Jalen",FF,102.4339496,98.17500898,100.7303734,667
"Marsh, Alec",ST,100.0530972,101.7422616,100.728763,106
"Brzykcy, Zach",FF,101.0309998,100.2397706,100.7145081,58
"Burke, Sean",CU,100.5777727,100.9194906,100.7144599,77
"Herz, DJ",SL,100.7013918,100.722429,100.7098067,284
"Sims, Lucas",FF,100.9606624,100.3280389,100.707613,278
"Cisnero, José",SI,100.2574847,101.364002,100.7000916,81
"Grove, Michael",KC,99.55493801,102.4102543,100.6970645,59
"Brasier, Ryan",SL,100.8734255,100.4320884,100.6968907,163
"Howard, Spencer",CH,100.3351239,101.2359882,100.6954696,92
"Richards, Trevor",FF,102.4997722,97.98438262,100.6936164,549
"Smith, Cade",FS,99.32383101,102.7346517,100.6881593,242
"Nance, Tommy",SL,101.0785726,100.0848213,100.6810721,83
"Bellozo, Valente",CH,99.80371966,101.9915284,100.6788432,152
"García, Luis",SL,98.36208665,104.1506374,100.6775069,111
"Crawford, Kutter",FF,102.6209608,97.75778248,100.6756895,952
"Sborz, Josh",CU,99.19386611,102.8972486,100.6752191,70
"Lynch IV, Daniel",CH,101.8713962,98.87843758,100.6742128,134
"Baz, Shane",KC,101.3904304,99.58997933,100.67025,247
"Swanson, Erik",FF,102.36386,98.12920392,100.6699976,332
"McGreevy, Michael",ST,100.0105294,101.6390559,100.66194,59
"Littell, Zack",SL,101.1537761,99.92069894,100.6605452,895
"Knack, Landon",FF,101.3021636,99.69199688,100.6580969,532
"Festa, Matt",ST,100.4676188,100.9304782,100.6527626,128
"Cabrera, Edward",FF,101.9825231,98.65675655,100.6522165,471
"Ramirez, Emmanuel",FF,102.009207,98.61078314,100.6498375,198
"Kimbrel, Craig",KC,98.86485271,103.3237046,100.6483935,278
"Leahy, Kyle",FF,101.8239732,98.87601374,100.6447894,308
"Wilson, Justin",FC,102.9051948,97.25330673,100.6444396,195
"Marsh, Alec",CU,100.2955585,101.1667305,100.6440273,355
"Chivilli, Angel",CH,101.507986,99.33209223,100.6376285,206
"Vesia, Alex",SL,99.63438177,102.1217795,100.6293409,359
"Hall, DL",CU,99.13055722,102.8625312,100.6233468,156
"Bender, Anthony",ST,100.7115063,100.4893849,100.6226577,435
"Tyler, Kyle",CU,98.70756962,103.4936958,100.6220201,165
"Okert, Steven",SL,99.33814664,102.5460644,100.6213137,389
"Miller, Mason",SL,99.96845669,101.5985954,100.6205122,362
"Lynch IV, Daniel",SI,103.2492599,96.674529,100.6193675,63
"Skenes, Paul",SL,100.1332505,101.3417278,100.6166414,132
"Hurter, Brant",CH,100.4459771,100.86958,100.6154183,81
"Medina, Luis",FF,102.2149877,98.18756424,100.6040183,300
"Blanco, Ronel",CH,100.773748,100.34086,100.6005928,620
"Manoah, Alek",FF,99.88026786,101.6779277,100.5993318,109
"Saucedo, Tayler",CH,98.50815763,103.7252101,100.5949786,147
"Banda, Anthony",FF,101.9425862,98.56745495,100.5925337,268
"Garcia, Robert",SL,100.4258635,100.8266091,100.5861617,166
"Smith, Burch",CU,98.66204695,103.4460638,100.5756537,164
"Matz, Steven",CH,100.584791,100.5483797,100.5702265,194
"Matthews, Zebby",SL,100.4102005,100.8018858,100.5668746,186
"Darvish, Yu",ST,100.242517,101.0448198,100.5634381,176
"López, Reynaldo",CU,98.21538983,104.0848248,100.5631638,244
"Chargois, JT",SI,100.4849731,100.6702323,100.5590768,270
"López, Pablo",CH,100.6068065,100.4716589,100.5527475,599
"Greene, Hunter",FS,99.95253701,101.4460866,100.5499569,214
"Jay, Tyler",SI,101.3791285,99.29896886,100.5470646,86
"Daniel, Davis",SL,99.66654293,101.8578639,100.5430713,121
"Paxton, James",SI,103.0544171,96.76589203,100.5390071,98
"Stanek, Ryne",FS,100.3281447,100.8552545,100.5389886,211
"Carasiti, Matt",SI,101.4193564,99.21762821,100.5386651,69
"Rodriguez, Eduardo",SI,101.9443645,98.42471958,100.5365065,76
"Irvin, Jake",FC,101.7845089,98.66112701,100.5351561,211
"Bibee, Tanner",FF,102.0592356,98.23117335,100.5280107,1279
"Smith, Cade",ST,99.35501901,102.2755456,100.5232296,123
"Buehler, Walker",FC,102.0517831,98.2298577,100.5230129,279
"Taillon, Jameson",ST,100.8002668,100.0950381,100.5181753,385
"Rosenberg, Kenny",FF,101.3763661,99.22646069,100.5164039,196
"Kerkering, Orion",FF,101.6618305,98.77327544,100.5064085,317
"Soriano, José",FS,100.2986441,100.8121485,100.5040458,140
"Young, Alex",CH,99.58013305,101.8862544,100.5025816,124
"Arrighetti, Spencer",FC,102.5754828,97.39234619,100.5022282,491
"Suárez, Albert",FC,99.63061548,101.8089416,100.5019459,435
"Kremer, Dean",CU,97.35424057,105.218195,100.4998224,248
"Gausman, Kevin",FS,99.11816342,102.5707419,100.4991948,979
"Hudson, Daniel",SI,101.4213402,99.10797545,100.4959943,53
"Falter, Bailey",SI,103.156337,96.50259591,100.4948406,360
"Martinez, Seth",ST,99.09870626,102.5858879,100.4935789,267
"Holmes, Grant",SL,99.86734861,101.4317885,100.4931246,331
"Booser, Cam",ST,100.0274071,101.189493,100.4922415,166
"Imanaga, Shota",FF,102.033869,98.17696061,100.4911056,1358
"Manaea, Sean",SI,102.3081937,97.76522204,100.491005,784
"Stroman, Marcus",SV,98.88294417,102.8981289,100.489018,381
"Woods Richardson, Simeon",FF,102.7491992,97.09609274,100.4879566,924
"Muñoz, Roddery",SI,100.989343,99.7251111,100.4836502,340
"Henriquez, Ronny",FF,100.929269,99.81468836,100.4834367,90
"Soroka, Michael",SV,99.4887937,101.9675188,100.4802837,59
"Blalock, Bradley",FF,102.0482674,98.12190207,100.4777213,261
"Megill, Tylor",SI,102.5200161,97.40194319,100.4727869,135
"Lugo, Seth",SV,99.22773032,102.3403614,100.4727827,328
"Jarvis, Bryce",SI,101.2366231,99.32554677,100.4721926,151
"Marte, Yunior",FF,98.79003018,102.9791976,100.4656971,72
"Sale, Chris",SI,100.6373546,100.2072923,100.4653297,205
"Winn, Keaton",FF,101.6349404,98.70606345,100.4633896,228
"Sands, Cole",CU,99.85977077,101.3590842,100.4594962,163
"Taillon, Jameson",SI,101.9880376,98.1655582,100.4590458,274
"Tinoco, Jesus",SI,101.5106805,98.876852,100.4571491,205
"Lorenzen, Michael",SL,98.58861481,103.2589224,100.4567378,183
"Robert, Daniel",FF,100.4123927,100.5171193,100.4542833,52
"Canning, Griffin",SL,100.0085115,101.1193565,100.4528495,706
"Civale, Aaron",FC,100.2611894,100.7330125,100.4499187,869
"Santana, Dennis",SL,100.2265639,100.7821373,100.4487933,357
"Gaddis, Hunter",FF,102.5772329,97.25564374,100.4485972,418
"Blewett, Scott",FF,102.216306,97.77716208,100.4406484,132
"Harris, Hogan",ST,100.2979685,100.6388743,100.4343308,140
"Manning, Matt",CU,99.1148882,102.4101081,100.4329762,50
"Wilson, Steven",CH,97.87139703,104.2718205,100.4315664,50
"Kirby, George",SL,99.52644759,101.7863399,100.4304045,702
"Casparius, Ben",FF,101.3344947,99.07263194,100.4297496,76
"McArthur, James",SL,99.92771542,101.177313,100.4275545,195
"Brooks, Aaron",SL,99.14074215,102.3537907,100.4259616,131
"Ureña, José",SL,99.23654979,102.2080259,100.4251402,609
"Weems, Jordan",FF,101.2718933,99.15396669,100.4247227,462
"Carrasco, Carlos",ST,99.33521085,102.0508083,100.4214498,54
"Holmes, Clay",SL,100.5659499,100.1881736,100.4148394,257
"Hall, DL",SL,99.37355668,101.9654756,100.4103242,110
"Holderman, Colin",FC,100.1617919,100.767332,100.4040079,223
"Assad, Javier",CU,98.94214531,102.5940915,100.4029238,294
"Lugo, Seth",CU,99.2216822,102.1710442,100.401427,502
"Pivetta, Nick",FC,102.3410644,97.48354797,100.3980578,141
"Paddack, Chris",SL,99.36991676,101.9350395,100.3959658,258
"Wicks, Jordan",SI,101.9958517,97.99430245,100.395232,111
"Bradford, Cody",FF,102.656926,97.00051573,100.3943619,614
"White, Mitch",SI,102.2552002,97.59712904,100.3919717,78
"Povich, Cade",SI,101.1532125,99.24633374,100.390461,116
"Cronin, Declan",SL,99.30350495,102.0177295,100.3891948,571
"Jax, Griffin",FF,101.7821743,98.29687112,100.388053,325
"Ortiz, Luis L.",SL,100.2803472,100.5456498,100.3864682,575
"Olson, Reese",SL,98.92190221,102.5646695,100.3790091,515
"Rogers, Trevor",FF,101.4255684,98.79461559,100.3731873,711
"Hernández, Carlos",SL,99.38048189,101.8438155,100.3658153,88
"Schwellenbach, Spencer",SI,100.7063828,99.85494921,100.3658094,133
"Flexen, Chris",ST,98.11919568,103.727177,100.3623882,209
"Minter, A.J.",CH,100.1501409,100.6805995,100.3623243,95
"Garrett, Reed",FF,100.6744941,99.88994096,100.3606728,165
"Nardi, Andrew",SL,98.92558187,102.5090566,100.3589718,370
"Puk, A.J.",SL,99.88965465,101.0602293,100.3578845,253
"Suarez, José",ST,98.58208734,103.0173282,100.3561837,120
"Rodríguez, Manuel",SL,100.278758,100.4567813,100.3499673,278
"Horn, Bailey",FF,102.6922523,96.83564937,100.3496111,72
"Francis, Bowden",SL,98.55234921,103.0401713,100.3474781,145
"Klein, Will",FF,102.4884051,97.13528292,100.3471562,94
"Kelly, Merrill",CU,99.36909165,101.807259,100.3443586,89
"Jiménez, Dany",FF,101.1529715,99.12073468,100.3400768,173
"Payamps, Joel",CH,100.0833615,100.722701,100.3390973,69
"Holton, Tyler",SI,101.349175,98.82372865,100.3389965,303
"Baz, Shane",SL,100.2372781,100.489917,100.3383337,257
"Sabrowski, Erik",CU,100.3537232,100.314272,100.3379427,51
"Thompson, Keegan",FC,100.4260517,100.1994089,100.3353946,164
"Winn, Cole",FS,100.0676931,100.7343525,100.3343569,60
"Whitlock, Garrett",ST,99.70921968,101.2597325,100.3294248,58
"Winn, Keaton",SL,99.28958482,101.8801997,100.3258308,120
"Woods Richardson, Simeon",CU,99.6817595,101.2909686,100.3254431,213
"Chirinos, Yonny",FF,99.73165944,101.2129722,100.3241846,85
"Avila, Pedro",CU,98.01764888,103.7762037,100.3210708,228
"Strahm, Matt",FF,101.7031545,98.24775526,100.3209948,536
"Contreras, Roansy",FF,102.1561068,97.56453957,100.3194799,420
"Skenes, Paul",CH,98.14706622,103.5756326,100.3184928,114
"Fernandez, Ryan",FF,99.89433083,100.9316608,100.3092628,487
"Anderson, Tyler",SL,97.97253482,103.8107557,100.3078232,51
"Skenes, Paul",ST,100.4017829,100.1597942,100.3049874,212
"Lynch IV, Daniel",FF,102.0260704,97.71686312,100.3023875,224
"Bellozo, Valente",FC,100.685728,99.7270154,100.302243,275
"Assad, Javier",ST,97.42925577,104.6077791,100.3006651,228
"Civale, Aaron",FS,99.4738103,101.5342905,100.2980024,54
"Medina, Luis",CH,102.1364986,97.53858709,100.297334,57
"Bubic, Kris",CH,100.2684424,100.3353948,100.2952234,77
"Mercado, Michael",FF,101.2809621,98.80705682,100.2914,123
"Brieske, Beau",SL,98.44564035,103.0591473,100.2910431,204
"Vines, Darius",CH,102.8057623,96.50763877,100.2865129,80
"Olson, Reese",CH,98.41999754,103.086091,100.2864349,413
"Steele, Justin",SI,102.262145,97.32216883,100.2861545,107
"Feyereisen, J.P.",CH,100.0182428,100.6861342,100.2853994,51
"Megill, Tylor",SL,99.75296731,101.0803403,100.2839165,164
"Bender, Anthony",SI,100.3518383,100.1755412,100.2813195,438
"Parker, Mitchell",SL,100.278335,100.2695848,100.2748349,236
"Wilson, Steven",FF,100.7810092,99.50734788,100.2715447,248
"Roycroft, Chris",SI,100.3118006,100.2086245,100.2705302,278
"Lovelady, Richard",SI,99.98999928,100.6910362,100.2704141,181
"Myers, Tobias",CU,98.62186173,102.7397503,100.2690171,89
"Weaver, Luke",FC,100.738844,99.56257031,100.2683345,319
"Treinen, Blake",SI,100.865244,99.36995221,100.2671273,252
"Mazur, Adam",FF,101.5213228,98.38471773,100.2666808,231
"Spence, Mitch",FC,100.365351,100.1119906,100.2640069,981
"López, Pablo",SI,101.8667999,97.84873979,100.2595759,231
"Peterson, David",FF,101.3731214,98.58912506,100.2595229,491
"Muñoz, Andrés",SL,98.7746788,102.4843774,100.2585583,451
"Basso, Brady",FC,101.2966513,98.69460223,100.2558317,63
"Mercado, Michael",CU,100.0109808,100.6174058,100.2535508,58
"Kuhl, Chad",SL,100.095352,100.4896403,100.2530673,349
"Pérez, Cionel",FF,101.0229253,99.09000447,100.249757,209
"Crawford, Kutter",FC,101.0140091,99.08715726,100.2432684,905
"Devenski, Chris",FF,103.1957853,95.81239176,100.2424279,154
"Alexander, Tyler",CH,99.53346865,101.3052004,100.2421614,228
"Foley, Jason",SL,100.3683705,100.0523189,100.2419498,287
"Flaherty, Jack",SL,99.23634937,101.7480975,100.2410486,771
"Floro, Dylan",CH,98.83040629,102.3528981,100.239403,97
"Romero, JoJo",SI,100.6934074,99.55784833,100.2391838,366
"Feltner, Ryan",CU,100.3949147,100.0036605,100.238413,269
"Molina, Anthony",SL,100.1922259,100.3022671,100.2362424,235
"Ottavino, Adam",ST,99.1055944,101.9308572,100.2356995,380
"Kelly, Zack",FC,100.7996192,99.38118929,100.2322472,209
"Hudson, Bryan",FC,101.0642425,98.9829539,100.2317271,227
"Baz, Shane",CH,101.099664,98.92371009,100.2292824,124
"Rogers, Trevor",SI,101.0774152,98.9499616,100.2264338,542
"Martin, Chris",SI,102.0522761,97.47704131,100.2221822,63
"Webb, Jacob",CH,100.4947989,99.78698789,100.2116745,269
"Henry, Tommy",SL,97.46223821,104.3325289,100.2103545,60
"Avila, Nick",FF,101.9181279,97.6390768,100.2065075,80
"Bachar, Lake",FF,100.5231726,99.73067417,100.2061732,77
"Rainey, Tanner",FF,101.6203525,98.08300692,100.2054143,695
"Wentz, Joey",FC,100.230729,100.155608,100.2006806,403
"Kopech, Michael",FC,99.49433533,101.2542668,100.1983079,120
"Paxton, James",FF,101.5388927,98.1802163,100.1954221,971
"Davis, Austin",FC,101.0242867,98.94984419,100.1945097,54
"Payamps, Joel",SI,101.3339698,98.48119439,100.1928596,180
"Smith, Drew",FC,101.2670841,98.58085626,100.192593,91
"Brito, Jhony",FF,99.72876893,100.8866092,100.191905,163
"Brasier, Ryan",FC,102.1830734,97.20483411,100.1917777,52
"Harvey, Hunter",FF,102.0359413,97.42462618,100.1914153,570
"Pennington, Walter",SI,100.3973506,99.87574683,100.1887091,100
"Martinez, Justin",FS,98.35904749,102.9319838,100.188222,256
"Keller, Brad",SL,99.71313922,100.8891546,100.1835454,270
"Oller, Adam",CH,98.3152266,102.9800093,100.1811397,50
"Avila, Pedro",SI,100.5846639,99.57508688,100.1808331,177
"Lambert, Peter",SL,100.6365408,99.49460516,100.1797665,205
"Holmes, Clay",ST,99.14742694,101.7170129,100.1752613,227
"Strickland, Hunter",FC,100.5274586,99.61890899,100.1640388,365
"Lynn, Lance",CU,98.78660211,102.2214943,100.160559,127
"Zastryzny, Rob",FC,100.0303528,100.3516347,100.1588655,58
"Estévez, Carlos",SL,100.6822026,99.3605125,100.1535266,234
"Cleavinger, Garrett",ST,99.36531018,101.3352098,100.15327,189
"Hodge, Porter",FF,100.4346266,99.72529223,100.1508929,404
"Hicks, Jordan",SI,100.2682537,99.96972589,100.1488426,1045
"Brewer, Colten",SL,100.9747004,98.90371717,100.1463071,106
"Freeland, Kyle",CH,100.1442799,100.14046,100.1427519,206
"Musgrove, Joe",ST,98.66046993,102.3538149,100.1378079,317
"Fedde, Erick",SI,100.784229,99.16351977,100.1359453,905
"Thornton, Trent",ST,99.36316004,101.2869188,100.1326635,345
"Honeywell, Brent",SC,99.62667131,100.8912889,100.1325183,144
"Pearson, Nate",FF,101.0548252,98.73996345,100.1288805,506
"Poteet, Cody",CH,100.0150967,100.2981672,100.1283249,90
"Zeferjahn, Ryan",FF,100.3303102,99.82522834,100.1282775,74
"Javier, Cristian",FF,99.80304288,100.6106574,100.1260887,260
"Ramirez, Nick",CH,99.70295502,100.7580077,100.1249761,63
"Keller, Mitch",FC,100.3691777,99.74690718,100.1202695,351
"Montas, Frankie",FS,98.28824848,102.867715,100.1200351,483
"Phillips, Tyler",ST,99.04035453,101.7388279,100.1197439,169
"Walker, Taijuan",ST,99.69202464,100.7527285,100.1163062,242
"Martinez, Nick",SL,97.91517923,103.416008,100.1155107,130
"Bibee, Tanner",ST,100.8839732,98.95428969,100.1120998,185
"Montero, Keider",SI,101.3456973,98.24825754,100.1067214,121
"Falter, Bailey",CU,99.0423446,101.7030334,100.1066201,340
"Martin, Davis",FC,100.6642312,99.2550897,100.1005746,155
"Faedo, Alex",CH,98.73583168,102.1441587,100.0991625,204
"Bazardo, Eduard",SI,101.4663299,98.03949726,100.0955968,83
"Cano, Yennier",SL,97.88410151,103.4112616,100.0949655,131
"Pallante, Andre",KC,98.12938815,103.0384681,100.0930201,245
"Povich, Cade",ST,100.7652598,99.0816485,100.0918153,93
"Strickland, Hunter",SL,99.03215084,101.6775587,100.090314,160
"Francis, Bowden",FS,100.2046237,99.91849443,100.090172,285
"Tinoco, Jesus",SL,99.54833697,100.8990202,100.0886103,346
"Myers, Tobias",FF,101.6061945,97.8105625,100.0879417,872
"Herrin, Tim",FF,101.1838473,98.42917575,100.0819787,257
"Irvin, Cole",SI,102.0763238,97.08393109,100.0793667,341
"Olson, Reese",SI,101.2911918,98.2587342,100.0782088,371
"Freeland, Kyle",FC,101.4795041,97.96896703,100.0752893,400
"Stratton, Chris",CH,99.81630999,100.462514,100.0747916,99
"King, John",SL,99.0935582,101.5447314,100.0740275,103
"McKenzie, Triston",CU,99.6082651,100.7603228,100.0690882,374
"McCaughan, Darren",ST,99.75485049,100.5295315,100.0647229,282
"Estévez, Carlos",FF,102.236256,96.79561881,100.0600011,513
"Davis, Austin",SI,99.32205164,101.16565,100.059491,54
"Bolton, Cody",FC,98.85532152,101.8512041,100.0536746,98
"Sulser, Cole",FC,99.66598311,100.6313677,100.052137,50
"Voth, Austin",CU,97.6970904,103.5822054,100.0511364,187
"Marte, Yunior",SL,99.80353665,100.4171909,100.0489984,205
"Cole, Gerrit",FC,99.9348934,100.2080368,100.0441508,243
"Pagán, Emilio",FC,100.6320821,99.16164299,100.0439065,161
"Mize, Casey",FS,100.140288,99.88660145,100.0388134,346
"Sears, JP",ST,99.16881253,101.3413072,100.0378104,734
"González, Victor",SI,100.3300542,99.59447775,100.0358236,192
"Halvorsen, Seth",FF,100.3599276,99.52328736,100.0252715,113
"Holman, Grant",FF,100.4531096,99.37870465,100.0233476,155
"White, Mitch",ST,99.96169174,100.1148213,100.0229436,99
"Criswell, Jeff",SL,98.83549523,101.7992123,100.020982,142
"Blalock, Bradley",SL,99.76914538,100.3825141,100.0144929,122
"Hernandez, Nick",FF,99.64381916,100.5632908,100.0116078,52
"Williams, Gavin",FC,99.75429392,100.3830797,100.0058082,166
"Buttó, José",SL,98.00674049,102.9951658,100.0021106,158
"Chirinos, Yonny",SI,101.4365683,97.84799906,100.0011406,153
"Fairbanks, Pete",SL,100.3977879,99.40227828,99.99958405,321
"Garrett, Reed",FS,97.16536331,104.2309665,99.9916046,266
"Chavez, Jesse",CU,96.8104375,104.7608029,99.99058364,73
"Gibson, Kyle",FF,99.56267336,100.6245104,99.98740816,377
"Walston, Blake",ST,100.968684,98.51410645,99.98685298,56
"Blalock, Bradley",CU,100.3279478,99.46669513,99.98344673,58
"Hoeing, Bryan",SI,100.9483416,98.53430463,99.98272681,405
"Buehler, Walker",FF,99.90553133,100.0894129,99.97908396,386
"Stewart, Brock",FC,98.91480412,101.5703159,99.97700885,54
"Ferguson, Tyler",SI,100.5246273,99.14259699,99.97181518,181
"Poteet, Cody",FF,100.7725227,98.7524773,99.96450454,129
"Smith, Burch",ST,100.4075629,99.28342138,99.95790629,83
"Paredes, Enoli",SI,98.44103874,102.2197528,99.95252435,76
"Hjelle, Sean",FC,98.55994545,102.0409183,99.9523346,122
"González, Victor",SL,97.94823132,102.955209,99.95102238,119
"Montero, Rafael",SL,97.74725773,103.239864,99.94430025,56
"Peralta, Freddy",CU,97.69125033,103.3235239,99.94415977,217
"Thorpe, Drew",FC,99.68403029,100.3243962,99.94017666,100
"Ober, Bailey",ST,98.55148618,102.0213093,99.93941543,319
